,start_timestamp,frame,actual_timestamp,area,probability
61330,1573681288,724,1573681336,128037,0.7456453442573547
61335,1573681288,1182,1573681366,151960,0.7320532202720642
61343,1574361554,176,1574361565,193284,0.9955437779426575
61367,1574364287,1310,1574364374,71390,0.9837141036987305
61381,1574354053,28,1574354054,144438,0.9497724175453186
61393,1574355611,166,1574355622,120351,0.9325650334358215
61405,1574355611,584,1574355649,159408,0.992591381072998
61423,1574355611,1284,1574355696,159954,0.9789305925369263
61439,1574344288,46,1574344291,157625,0.9928330183029175
61451,1574344288,108,1574344295,131977,0.9842766523361206
61472,1574344288,720,1574344336,179950,0.9911647439002991
61483,1574344950,52,1574344953,148538,0.9909223914146423
61496,1574344950,198,1574344963,295160,0.9828131794929504
61518,1574345177,70,1574345181,100467,0.8997101783752441
61526,1574345177,500,1574345210,78703,0.8699100017547607
61532,1574346029,84,1574346034,264012,0.9969523549079895
61543,1574346977,46,1574346980,175644,0.922542929649353
61552,1574346977,180,1574346989,163770,0.9835950136184692
61557,1574349600,216,1574349614,137800,0.8550584316253662
61569,1574349600,486,1574349632,115824,0.9677807688713074
61572,1574349600,576,1574349638,121968,0.9169489145278931
61579,1574349600,666,1574349644,100646,0.8360854387283325
61591,1573670941,270,1573670959,181470,0.994345486164093
61602,1573670941,404,1573670967,179664,0.9951862692832947
61603,1573670941,406,1573670968,189280,0.9953190684318542
61610,1573670941,420,1573670969,221751,0.9900680184364319
61621,1573670941,458,1573670971,178410,0.9845380187034607
61644,1573671614,270,1573671632,90525,0.8270917534828186
61651,1573671614,440,1573671643,197280,0.9837191104888916
61658,1573671614,528,1573671649,108284,0.9155702590942383
61665,1573671614,1522,1573671715,97378,0.9168779850006104
61676,1574341059,630,1574341101,324414,0.8482869863510132
61682,1574341243,88,1574341248,313375,0.8055059909820557
61694,1573822663,78,1573822668,200992,0.9495829939842224
61706,1574338052,64,1574338056,263341,0.9735677242279053
61724,1574339747,68,1574339751,169302,0.9820772409439087
61736,1574342407,60,1574342411,134091,0.9971643686294556
61774,1573668452,492,1573668484,281480,0.9976569414138794
61838,1573668827,440,1573668856,98969,0.7344437837600708
61864,1573668827,584,1573668865,36445,0.7720275521278381
61885,1573668827,978,1573668892,93275,0.795036792755127
61906,1573668827,1304,1573668913,95190,0.7608616948127747
61918,1573668827,1362,1573668917,91044,0.7084429264068604
61943,1573668827,1574,1573668931,86010,0.701176106929779
61949,1573668827,1586,1573668932,84975,0.7462589740753174
61958,1573668827,1688,1573668939,109180,0.7164872288703918
61962,1573668946,38,1573668948,92950,0.7852315306663513
62007,1573398418,412,1573398445,151986,0.9296386241912842
62034,1573669977,274,1573669995,286708,0.9006651043891907
62043,1573669977,800,1573670030,117198,0.9863682389259338
62056,1573392766,86,1573392771,118531,0.8580626249313354
62065,1573662815,624,1573662856,70623,0.8427813649177551
62069,1573662815,818,1573662869,264795,0.998114287853241
62094,1573663061,1012,1573663128,272955,0.915764570236206
62097,1573663061,1136,1573663136,91728,0.8601383566856384
94261,1573663181,2,1573663181,255192,0.9722839593887329
62105,1574435469,58,1574435472,203148,0.997320830821991
62110,1573390546,258,1573390563,154227,0.9334412813186646
62117,1573660907,102,1573660913,88377,0.9210038185119629
62121,1573660907,550,1573660943,155480,0.9926466941833496
62168,1573248246,1036,1573248315,235312,0.9534581899642944
62181,1573248246,1182,1573248324,167640,0.9876202344894409
62203,1573248246,1608,1573248353,194590,0.9112962484359741
62220,1573658179,138,1573658188,160200,0.9907963871955872
62241,1574283085,56,1574283088,125730,0.9758625030517578
62267,1574283085,852,1574283141,114144,0.9754128456115723
62278,1574283085,880,1574283143,61500,0.7064000964164734
62293,1574283085,1042,1574283154,179101,0.9915262460708618
62308,1574283085,1418,1574283179,341741,0.870933473110199
62320,1574285369,20,1574285370,360594,0.8037570118904114
62330,1574279588,94,1574279594,189608,0.9626910090446472
62437,1574273629,272,1574273647,228660,0.9982966780662537
62467,1574273629,386,1574273654,307890,0.9946877956390381
62488,1574273629,536,1574273664,179840,0.8567650318145752
62492,1574273629,630,1574273671,53562,0.7682709097862244
62507,1574273629,900,1574273689,43890,0.8333060145378113
62531,1574273629,1566,1574273733,47658,0.7948036789894104
62547,1573244835,28,1573244836,71442,0.7631140947341919
62557,1573388066,40,1573388068,166816,0.9323393702507019
62567,1573652607,352,1573652630,277732,0.9901961088180542
62584,1573656953,830,1573657008,98940,0.8923591375350952
99751,1573244421,630,1573244463,371470,0.9207281470298767
62594,1573244466,388,1573244491,204050,0.995875358581543
62604,1573244466,704,1573244512,214073,0.9835306406021118
62622,1574267395,56,1574267398,52614,0.7020328044891357
62637,1574267395,1102,1574267468,213408,0.9252282381057739
62648,1574267395,1288,1574267480,63945,0.966921865940094
62659,1574267395,1492,1574267494,155394,0.9949100017547607
62674,1574267395,1592,1574267501,285714,0.9981093406677246
62691,1574267395,1684,1574267507,326784,0.9970595240592957
62721,1574269357,176,1574269368,260208,0.9984881281852722
62744,1574269357,610,1574269397,128568,0.8416416049003601
62758,1573242286,192,1573242298,112530,0.7920492887496948
62764,1573242286,496,1573242319,28482,0.7335572838783264
62785,1573242286,1180,1573242364,209090,0.9971662163734436
62806,1574264302,112,1574264309,184977,0.761816680431366
62842,1574264302,508,1574264335,49491,0.7281088829040527
62857,1574264302,894,1574264361,103761,0.9746779203414917
62871,1573125641,670,1573125685,151300,0.8571032881736755
62878,1574255664,230,1574255679,86676,0.9239742755889893
62886,1574256757,1138,1574256832,158400,0.7108441591262817
62895,1574257036,242,1574257052,114481,0.9685064554214478
62909,1574262353,70,1574262357,178024,0.8199440240859985
62923,1574262556,80,1574262561,89838,0.9855168461799622
62932,1574197228,86,1574197233,309117,0.9631940126419067
62950,1574197228,490,1574197260,105413,0.8079624176025391
62961,1574197569,830,1574197624,129500,0.7561079263687134
62972,1574191164,1108,1574191237,134900,0.988969624042511
62973,1574191164,1110,1574191238,156332,0.9950751066207886
62989,1574192117,102,1574192123,191180,0.9965239763259888
63011,1574193662,326,1574193683,145288,0.9425749778747559
63014,1574193662,332,1574193684,95697,0.9469895362854004
63021,1574193662,430,1574193690,194832,0.9913009405136108
63034,1574193662,1262,1574193746,80949,0.8580487966537476
63043,1574193662,1372,1574193753,185850,0.9886299967765808
63058,1574193662,1598,1574193768,186010,0.9873019456863403
63077,1573235866,786,1573235918,149574,0.7110008597373962
63095,1574187304,1246,1574187387,49742,0.9918869137763977
63104,1574187304,1342,1574187393,62730,0.9792183637619019
63106,1574187304,1666,1574187415,132271,0.759689450263977
63119,1574189686,340,1574189708,195054,0.9771806001663208
63125,1574189686,600,1574189726,210420,0.9942610859870911
63147,1574182802,92,1574182808,102303,0.9522836804389954
63155,1574182802,640,1574182844,202170,0.9969282150268555
63170,1574182802,780,1574182854,164050,0.9946412444114685
63184,1574182802,1020,1574182870,96280,0.9833977222442627
63192,1574184250,214,1574184264,111690,0.8028231263160706
63195,1574184250,566,1574184287,299858,0.992145299911499
63200,1574184250,652,1574184293,60580,0.8955745697021484
63220,1574184250,740,1574184299,195818,0.9716406464576721
63230,1574184250,1028,1574184318,94800,0.9954288601875305
63261,1574178196,348,1574178219,82225,0.986418604850769
63269,1574179446,96,1574179452,123240,0.9171611666679382
63279,1574179446,490,1574179478,211508,0.9964742660522461
63288,1573130882,98,1573130888,154507,0.8526999354362488
63295,1574172486,280,1574172504,280280,0.9959163069725037
63299,1574172486,288,1574172505,323628,0.9255596995353699
63311,1574172716,76,1574172721,278520,0.9978005290031433
63324,1574174655,98,1574174661,91568,0.7742618918418884
63327,1574174655,324,1574174676,110592,0.9350329637527466
63338,1574174655,602,1574174695,268140,0.9950363039970398
63349,1574174655,1086,1574174727,100400,0.8918184638023376
63353,1574174655,1222,1574174736,132192,0.7528498768806458
63360,1573232596,72,1573232600,78715,0.7099311351776123
63364,1573232596,414,1573232623,133308,0.8667015433311462
63371,1573232596,728,1573232644,128880,0.9049447178840637
63375,1573232596,984,1573232661,140420,0.9686947464942932
63382,1573231488,290,1573231507,122880,0.8133748769760132
63390,1574163599,154,1574163609,131140,0.8387498259544373
63396,1574167840,622,1574167881,335790,0.9933533668518066
63416,1574169871,240,1574169887,330835,0.9956480860710144
63423,1574169871,334,1574169893,189654,0.9967111945152283
63430,1574169871,1002,1574169937,199810,0.9951598644256592
63437,1574169871,1016,1574169938,266243,0.9498957395553589
63444,1574169871,1102,1574169944,148240,0.8400189876556396
63450,1574169871,1614,1574169978,342654,0.8290435671806335
63458,1574170248,1566,1574170352,156450,0.9423997402191162
63479,1573137593,82,1573137598,206559,0.9986631274223328
63490,1573592639,100,1573592645,97744,0.8188208341598511
63495,1573592639,956,1573592702,191040,0.7655707001686096
63508,1573226950,142,1573226959,270060,0.975128710269928
63515,1573226950,762,1573227000,300860,0.9997411370277405
63535,1573226950,1034,1573227018,176985,0.9967896342277527
63557,1573240084,368,1573240108,123063,0.990924060344696
63576,1573240084,748,1573240133,156142,0.8058021664619446
63587,1573586124,100,1573586130,97352,0.8342819809913635
63593,1573586124,608,1573586164,212487,0.9978358745574951
63609,1573585616,114,1573585623,193420,0.944097101688385
63621,1573582313,918,1573582374,333200,0.9991126656532288
63656,1573582763,166,1573582774,157664,0.9328891634941101
63661,1573582763,264,1573582780,144320,0.9880507588386536
63672,1573582763,396,1573582789,136965,0.9845106601715088
63689,1573582763,630,1573582805,161759,0.99457848072052
63696,1573582763,728,1573582811,265212,0.996930718421936
63703,1573590564,940,1573590626,161170,0.9600212574005127
63712,1573590564,1724,1573590678,199160,0.8584855794906616
63723,1573580626,2,1573580626,301990,0.9994373321533203
63737,1573580626,526,1573580661,144632,0.8666532635688782
63741,1573580626,546,1573580662,269028,0.9921339750289917
63759,1573580767,78,1573580772,315861,0.9993229508399963
63774,1573580767,1128,1573580842,138450,0.9445620179176331
63788,1573580767,1278,1573580852,300099,0.9997588396072388
63805,1573142499,78,1573142504,310854,0.9972133636474609
63820,1573142499,456,1573142529,131028,0.8412706851959229
63831,1573142499,800,1573142552,302640,0.9980486631393433
63849,1573142499,1066,1573142570,166717,0.9946507215499878
63860,1573142499,1166,1573142576,165891,0.9885824918746948
63867,1573142499,1258,1573142582,327894,0.9995178580284119
63868,1573142499,1260,1573142583,323750,0.9995714426040649
63897,1574170663,616,1574170704,201695,0.9931148886680603
63906,1573579989,0,1573579989,332280,0.9990515112876892
63917,1573579989,262,1573580006,336932,0.7083929181098938
63942,1573579989,638,1573580031,156957,0.991496741771698
63964,1574103645,812,1574103699,197185,0.9933326244354248
63974,1574103645,1474,1574103743,316710,0.9991092681884766
63995,1573223770,646,1573223813,149876,0.898939847946167
64003,1573224599,848,1573224655,160272,0.9301562905311584
64016,1573144371,834,1573144426,108336,0.719585657119751
64025,1573222906,846,1573222962,167865,0.993701696395874
64035,1574101932,98,1574101938,151420,0.86515873670578
64038,1574101932,324,1574101953,95319,0.9816771149635315
64049,1574097541,84,1574097546,290274,0.9958581924438477
64064,1574097541,338,1574097563,142974,0.9817895889282227
64076,1574097541,1208,1574097621,115198,0.85853111743927
64084,1574097541,1754,1574097657,87080,0.974173903465271
64090,1574175465,1194,1574175544,285292,0.9644538164138794
64097,1574175465,1248,1574175548,125852,0.9808422327041626
64104,1574175465,1330,1574175553,192100,0.9856805801391602
64111,1573146761,64,1573146765,171864,0.9629606008529663
64115,1573146761,324,1573146782,71796,0.7492231726646423
64123,1573146761,640,1573146803,96324,0.9605042934417725
64131,1573146761,832,1573146816,276184,0.991145133972168
64142,1573146761,1094,1573146833,106128,0.9425517916679382
64145,1573146761,1100,1573146834,283950,0.9987095594406128
64158,1573146761,1474,1573146859,182748,0.9966154098510742
64187,1573146881,824,1573146935,169400,0.956764817237854
64207,1573575278,228,1573575293,243111,0.9949527382850647
64213,1574096047,278,1574096065,149547,0.9139492511749268
64217,1574096047,1312,1574096134,92981,0.9298460483551025
64225,1574096167,346,1574096190,302880,0.9492718577384949
64230,1574096167,926,1574096228,143820,0.9078717827796936
64238,1574096167,1134,1574096242,112948,0.9601954221725464
64247,1574095480,220,1574095494,169944,0.9595199227333069
64254,1574095480,940,1574095542,357568,0.7594475150108337
64259,1574096582,88,1574096587,277482,0.9932844042778015
64264,1574096582,904,1574096642,204165,0.9910181760787964
64277,1573573624,112,1573573631,197540,0.9933754205703735
64284,1573573624,380,1573573649,143440,0.9601659178733826
64303,1573148299,592,1573148338,180294,0.9648903012275696
64320,1573148299,800,1573148352,295848,0.9989603757858276
64368,1573148299,1390,1573148391,123084,0.8545219898223877
64370,1573148299,1396,1573148392,76677,0.9126030206680298
64390,1573148299,1738,1573148414,142086,0.9679104089736938
64399,1573572311,394,1573572337,215759,0.9656467437744141
64409,1574089854,62,1574089858,170560,0.9896074533462524
64417,1574090310,660,1574090354,274120,0.9938803315162659
64431,1573149386,390,1573149412,86722,0.8348855376243591
64438,1573149386,802,1573149439,148800,0.9965049624443054
64445,1573149386,1218,1573149467,294918,0.9997736215591431
64456,1573149386,1346,1573149475,86436,0.7230290770530701
64464,1573149386,1670,1573149497,304500,0.9989650249481201
64478,1573569754,60,1573569758,148081,0.9772120714187622
64484,1574087325,76,1574087330,184140,0.9907737970352173
64492,1574088192,514,1574088226,312192,0.9996713995933533
64501,1574088192,1188,1574088271,181437,0.9954532384872437
64509,1574091168,58,1574091171,185600,0.8526870608329773
64516,1573568007,226,1573568022,160512,0.9941196441650391
76719,1573568069,46,1573568072,127410,0.9190859794616699
64527,1573570760,1120,1573570834,182161,0.9785316586494446
64537,1573564083,188,1573564095,165184,0.9520228505134583
64544,1573564083,274,1573564101,160284,0.8796895742416382
64548,1573564083,1310,1573564170,178321,0.8471584916114807
64551,1573567594,482,1573567626,301834,0.9972760677337646
64565,1573573961,34,1573573963,167508,0.9762622714042664
64575,1574079711,286,1574079730,342504,0.8159271478652954
64580,1574080190,148,1574080199,213192,0.9812415242195129
64586,1574080190,476,1574080221,153567,0.7441930770874023
64591,1574083203,594,1574083242,132480,0.9545233249664307
64595,1574083203,760,1574083253,142800,0.9661169052124023
64629,1574083203,1164,1574083280,382761,0.9955724477767944
64636,1574083203,1596,1574083309,86548,0.9334201812744141
64640,1574083323,178,1574083334,162640,0.931810200214386
64655,1573151520,1018,1573151587,165891,0.969505250453949
64673,1573334458,100,1573334464,184408,0.9803111553192139
64677,1573334458,788,1573334510,298240,0.8972278237342834
